embed_dim,beta,row_penalty,col_penalty,rows_close_to_1,cols_close_to_1,row_max_abs_diff,row_mean_abs_diff,col_max_abs_diff,col_mean_abs_diff,num_correct_matches,accuracy,final_loss
1000,10,10,200,True,False,4.7683716e-07,4.3483258e-08,0.046491385,0.0047662263,1412,0.2232411067193676,-24087.271484375
1000,10,10,500,True,False,4.7683716e-07,4.1896367e-08,0.031545877,0.0022503452,1395,0.22055335968379447,-23137.103515625
1000,10,10,1000,True,False,4.7683716e-07,4.2004565e-08,0.023438334,0.0012819426,1402,0.2216600790513834,-22773.017578125
1000,10,10,1500,True,False,4.7683716e-07,4.1337348e-08,0.01840067,0.0009834215,1331,0.21043478260869566,-22406.056640625
1000,10,10,2000,True,False,4.7683716e-07,4.023133e-08,0.015738368,0.0008078773,1309,0.20695652173913043,-21737.08984375
